Date,Model,Learning Rate,Batch_Size,Epoch,Alpha,noise_ratio,Train_Accuracy,Test_Accuracy,Precision_True,Precision_Fake,Recall_True,Recall_Fake,F1_Score_True,F1_Score_Fake,f1_macro,f1_micro,f1_weighted,AUC
Thu Jan 21 02:21:14 2021,MT_BERT_distilbert-base-uncased_Teacher,2e-05,8,3,0.99,1,0.47007042169570923,0.4605809128630705,0.0,0.4605809128630705,0.0,1.0,0.0,0.6306818181818182,0.4605809128630705,0.29048000754432296,0.5,0.3153409090909091
Thu Jan 21 02:29:33 2021,MT_BERT_distilbert-base-uncased_Teacher,2e-05,8,3,0.5,1,0.6766431927680969,0.49377593360995853,0.5224719101123596,0.4126984126984127,0.7153846153846154,0.23423423423423423,0.6038961038961039,0.2988505747126437,0.49377593360995853,0.4633979555999874,0.47480942480942484,0.45137333930437384
Thu Jan 21 02:37:37 2021,MT_BERT_distilbert-base-uncased_Teacher,2e-05,8,3,0.4,1,0.68544602394104,0.5062240663900415,0.5310734463276836,0.4375,0.7230769230769231,0.25225225225225223,0.6123778501628665,0.31999999999999995,0.5062240663900415,0.4777141930339114,0.48766458766458765,0.4661889250814332
Thu Jan 21 02:45:39 2021,MT_BERT_distilbert-base-uncased_Teacher,2e-05,8,3,0.3,1,0.6367371082305908,0.4896265560165975,0.5193370165745856,0.4,0.7230769230769231,0.21621621621621623,0.6045016077170419,0.2807017543859649,0.4896265560165975,0.45536557568488606,0.46964656964656964,0.4426016810515034
Thu Jan 21 02:56:51 2021,MT_BERT_distilbert-base-uncased_Teacher,2e-05,8,3,0.35,1,0.6543427109718323,0.5020746887966805,0.5287356321839081,0.43283582089552236,0.7076923076923077,0.26126126126126126,0.6052631578947368,0.3258426966292135,0.5020746887966805,0.4765674267724419,0.48447678447678455,0.46555292726197517
Thu Jan 21 05:30:00 2021,MT_BERT_distilbert-base-uncased_Teacher,2e-05,8,3,0.25,1,0.6449530720710754,0.5186721991701245,0.5324074074074074,0.4,0.8846153846153846,0.09009009009009009,0.6647398843930636,0.14705882352941177,0.5186721991701245,0.4263058688085601,0.4873527373527373,0.4058993539612377
Thu Jan 21 05:52:21 2021,MT_BERT_distilbert-base-uncased_Teacher,2e-05,8,3,0.4,1,0.7253521084785461,0.4854771784232365,0.5164835164835165,0.3898305084745763,0.7230769230769231,0.2072072072072072,0.6025641025641025,0.2705882352941177,0.4854771784232365,0.4496623545683834,0.46514206514206513,0.4365761689291101
Thu Jan 21 06:00:23 2021,MT_BERT_distilbert-base-uncased_Teacher,2e-05,8,3,0.37,1,0.7153756022453308,0.5394190871369294,0.5492227979274611,0.5,0.8153846153846154,0.21621621621621623,0.6563467492260061,0.3018867924528302,0.5394190871369294,0.49308925876201215,0.5158004158004158,0.47911677083941817
